Item SKU,Store,Supplier,Cost per Unit ($),On Hand,Annual Demand
8480,3480,A,885.11,112,987
8480,1611,A,620.84,52,550
8480,20109,A,72.24,163,1658
8480,20109,D,483.37,75,692
8480,31779,B,563.96,84,837
8480,31779,D,75.99,43,457
8480,80212,C,741.82,158,1402
8482,3480,C,74.59,126,1083
8482,20109,B,675.32,190,1873
8482,31779,A,631.27,96,919
8482,31779,B,474.51,2,18
8482,80212,A,624.47,34,318
8482,80212,C,504.98,66,641
8482,80212,D,266.32,55,552
8501,1611,A,69.79,97,825
8501,20109,C,392.11,124,1137
8501,31779,C,588.28,194,1826
8501,80212,C,235.53,106,1063
8502,3480,A,82.8,158,1363
8502,1611,B,909.16,85,785
8502,1611,C,772.09,132,1348
8502,1611,D,100.4,134,1237
8502,20109,A,561.31,178,1771
8502,31779,A,557.56,181,1700
8502,80212,C,224.14,158,1386
8507,3480,A,503.05,161,1389
8507,3480,B,36.19,94,977
8507,1611,C,245.49,56,536
8507,20109,A,117.35,42,427
8507,20109,C,958.53,26,255
8507,31779,A,297.41,103,908
8507,31779,B,613.29,95,894
8507,31779,D,468.93,5,51
8507,80212,A,684.21,7,73
8516,1611,B,946.72,184,1773
8516,1611,D,38.82,91,903
8516,20109,A,692.56,156,1676
8516,31779,A,153.03,71,684
8516,31779,B,38.03,113,1083
8516,31779,C,600.38,126,1065
8522,3480,A,947.58,11,95
8522,3480,B,823.44,37,330
8522,3480,D,504.07,2,21
8522,1611,A,535.58,190,1828
8522,1611,B,375.92,29,250
8522,31779,B,500.12,60,523
8522,31779,D,898.08,183,1917
8525,3480,A,98.09,36,341
8525,3480,C,421.21,156,1559
8525,1611,B,844.52,36,309
8525,20109,A,1026.18,87,865
8525,31779,B,19.3,74,771
8525,80212,A,1028.4,42,360
8525,80212,B,990.24,56,539
8525,80212,D,206.55,70,595
8530,3480,A,626.07,93,887
8530,3480,B,660.09,149,1576
8530,3480,C,772.74,36,347
8530,1611,B,680.88,57,507
8530,20109,B,867.83,91,863
8530,31779,C,107.17,130,1175
8530,80212,A,529.83,119,1159
8530,80212,C,569.29,126,1165
8536,3480,C,92.16,52,488
8536,1611,A,455.58,176,1806
8536,1611,B,931.66,38,393
8536,20109,A,580.44,31,325
8536,20109,C,699.11,74,768
8536,31779,B,482.27,85,827
8536,31779,D,960.26,5,52
8536,80212,A,701.93,66,681
8536,80212,C,582.66,188,1622
8549,1611,C,68.86,190,1926
8549,1611,D,789.89,96,872
8549,20109,B,939.48,182,1540
8549,80212,A,150.79,141,1275
8554,3480,A,109.49,177,1871
8554,3480,C,533.67,136,1300
8554,20109,B,435.09,179,1733
8554,31779,A,659.13,174,1631
8554,31779,B,254.1,105,1006
8554,80212,A,318.71,66,661
8554,80212,D,71.07,198,1700
8556,1611,B,1107.44,49,447
8556,1611,C,584.43,40,399
8556,20109,B,453.83,160,1398
8556,31779,A,91.77,29,267
8556,80212,A,142.16,43,366
8556,80212,C,740.33,186,1743
8556,80212,D,4.68,155,1577
8570,1611,A,884.04,186,1848
8570,1611,B,898.79,10,87
8570,1611,D,143.41,65,648
8570,20109,A,392.53,63,579
8570,20109,B,816,153,1356
8570,80212,C,122.48,160,1488
8570,80212,D,493.87,164,1730
8572,3480,B,670.7,136,1370
8572,3480,D,464.9,83,803
8572,1611,A,329.6,168,1676
8572,1611,B,400.92,11,113
8572,20109,A,119.38,35,314
8574,3480,A,419.33,112,1107
8574,3480,B,577.47,46,426
8574,3480,D,570.45,167,1500
8574,20109,C,78.98,103,1020
8574,31779,C,1017.17,151,1373
8574,80212,A,35.57,147,1583
8574,80212,D,117.52,101,1009
8585,3480,A,856.94,147,1354
8585,1611,A,637.7,14,143
8585,1611,C,259.72,71,709
8585,1611,D,100.53,186,2007
8585,20109,B,51.41,45,423
8585,20109,D,349.69,122,1213
8585,31779,A,459.8,199,2004
8585,31779,B,152.56,105,1085
8585,80212,A,1080.31,164,1767
8588,1611,B,758.29,6,59
8588,1611,D,573.39,21,220
8588,31779,B,231.8,13,109
8588,80212,A,739.07,13,133
8588,80212,B,1118.89,81,805
8588,80212,C,947.48,31,305
8591,3480,C,702.68,67,602
8591,3480,D,391.24,31,284
8591,1611,A,534.68,81,801
8591,1611,C,1069.13,111,987
8591,1611,D,834.13,140,1235
8591,20109,C,433.73,80,728
8591,31779,A,488.39,48,414
8591,31779,B,1089.16,103,1016
8591,80212,A,489.55,200,2097
8591,80212,C,169.92,193,1765
8591,80212,D,873.15,91,870
8592,3480,A,487.08,1,9
8592,3480,D,37.74,93,996
8592,1611,B,598.39,139,1288
8592,31779,A,404.94,41,359
8592,31779,B,44.59,21,220
8592,31779,C,359.53,10,98
8592,31779,D,1012.34,34,334
8592,80212,A,62.37,58,531
8593,3480,B,813.2,46,461
8593,3480,C,1059.25,110,1105
8593,1611,B,1100.44,75,809
8593,20109,C,1157.35,148,1515
8593,31779,B,580.7,136,1376
8593,80212,A,174.37,0,0
8593,80212,D,1116.22,187,1913
8598,3480,A,1011.67,2,20
8598,3480,B,0.91,67,639
8598,3480,C,768.18,23,198
8598,3480,D,835.42,48,500
8598,20109,A,1019.64,149,1403
8598,20109,C,446.35,165,1729
8598,31779,C,724.33,171,1782
8602,3480,A,269.09,174,1643
8602,3480,B,686.68,164,1544
8602,3480,C,304.26,160,1694
8602,1611,B,1018.17,45,422
8602,1611,C,1060.83,26,262
8602,20109,A,186.02,93,924
8602,20109,B,391.03,107,1036
8602,20109,C,295.82,64,631
8602,20109,D,564.72,118,1107
8602,31779,B,572.24,49,527
8602,31779,C,1005.18,29,300
8602,31779,D,520.5,93,986
8602,80212,A,1100.54,44,394
8604,3480,A,922.34,127,1236
8604,3480,C,867.68,69,732
8604,3480,D,1063.99,146,1514
8604,1611,A,353.31,144,1236
8604,1611,B,46.55,31,265
8604,1611,C,1196.03,56,518
8604,20109,A,857.5,126,1136
8604,80212,C,718.1,82,789
8608,3480,C,374.32,191,1880
8608,1611,A,60.97,48,423
8608,1611,C,517.41,101,1063
8608,1611,D,857.46,156,1508
8608,20109,A,108.77,105,1076
8608,20109,D,952.79,130,1138
8608,31779,A,457.15,84,848
8608,31779,B,630.52,10,104
8609,3480,A,1068.06,93,872
8609,3480,B,736.63,124,1209
8609,3480,C,439.11,67,720
8609,1611,C,846.41,65,604
8609,20109,A,294.73,17,174
8609,80212,A,825.4,147,1404
8609,80212,B,688.21,130,1316
8610,3480,C,866.74,25,220
8610,3480,D,532.24,173,1765
8610,1611,B,753.02,19,195
8610,20109,A,378.65,5,50
8610,20109,B,655.19,109,1056
8610,20109,D,676.06,190,1794
8610,31779,B,862.76,141,1388
8610,31779,C,713.72,162,1612
8610,31779,D,591.48,8,76
8610,80212,B,473.32,45,429
8610,80212,C,719.05,144,1314
8611,3480,A,929.91,94,836
8611,3480,C,991.2,4,41
8611,1611,A,135.09,160,1669
8611,1611,B,570.91,106,1135
8611,20109,A,201.5,137,1231
8611,20109,B,807.98,119,1211
8611,20109,C,930.86,69,718
8611,31779,A,1110.34,134,1342
8611,31779,B,93.09,29,259
8611,31779,D,206.21,106,931
8611,80212,B,36.31,193,1926
8611,80212,C,1020.62,194,1917
8612,1611,A,41.64,136,1305
8612,1611,C,261.05,89,848
8612,20109,D,347.49,181,1622
8612,31779,A,215.62,62,583
8612,31779,B,217.06,61,649
8612,31779,C,501,32,319
8613,3480,A,13.87,57,598
8613,20109,B,12.46,91,862
8613,31779,B,799.86,115,1226
8613,31779,C,1071.36,188,1671
8613,31779,D,868.65,169,1706
8613,80212,B,465.19,7,62
8613,80212,C,300.81,138,1331
8617,3480,B,1034.03,11,110
8617,1611,A,725.83,85,886
8617,1611,B,511.87,25,267
8617,20109,B,619.71,107,1136
8617,20109,C,1157.43,44,447
8617,31779,A,123.41,194,1926
8617,80212,C,1226.6,64,688
8619,3480,B,19.97,126,1299
8619,3480,C,926.5,34,360
8619,3480,D,659.01,169,1575
8619,1611,A,71.19,161,1391
8619,1611,B,182.64,52,526
8619,1611,C,496.07,69,730
8619,20109,A,757.89,134,1135
8619,20109,B,1042.02,9,82
8619,20109,D,19.43,84,851
8619,31779,A,1081.04,160,1517
8619,31779,C,1120.68,58,503
8619,31779,D,318.94,105,1117
8619,80212,A,1054.86,154,1514
8619,80212,B,733.33,166,1641
8619,80212,C,137.24,49,499
8620,3480,A,869.77,172,1531
8620,3480,D,1238.46,122,1060
8620,1611,A,1052.14,2,18
8620,20109,A,275.63,40,404
8620,80212,B,724.86,115,1186
8620,80212,C,822.65,5,50
8622,20109,C,725.1,143,1498
8622,31779,D,623.08,174,1726
8622,80212,A,34.76,138,1235
8622,80212,B,27.59,48,440
8622,80212,C,823.93,18,184
8626,3480,B,595.11,87,760
8626,1611,A,503.22,67,662
8626,1611,C,135.95,105,952
8626,1611,D,223.18,66,577
8626,20109,A,528.88,49,484
8626,80212,A,1198.44,127,1216
8626,80212,B,309.73,174,1657
8626,80212,C,639.57,8,69
8629,3480,A,934.96,7,70
8629,20109,B,448.47,163,1648
8629,31779,A,405.43,61,628
8629,31779,D,149.44,138,1488
8629,80212,B,946.29,101,900
8629,80212,D,440.83,154,1614
8640,3480,A,157.48,60,547
8640,3480,C,1021.63,92,872
8640,3480,D,859.94,169,1735
8640,1611,B,669.83,104,901
8640,31779,A,865.06,21,202
8640,31779,C,1127.16,103,1036
8640,80212,B,1003.5,56,502
8641,3480,D,803.98,67,593
8641,1611,B,209.43,148,1292
8641,1611,C,583.84,151,1535
8641,31779,C,1017.11,165,1637
8641,80212,A,968.42,198,2105
8650,3480,A,669.89,65,653
8650,3480,B,25.45,94,792
8650,1611,A,1194.1,71,611
8650,1611,B,836.12,107,1075
8650,1611,C,966.06,144,1466
8650,20109,A,16.59,84,898
8650,20109,B,108.41,7,68
8650,20109,C,619.87,41,431
8650,31779,B,196.78,33,327
8650,80212,B,2.61,193,1819
8650,80212,C,84.2,46,401
8650,80212,D,1091.09,122,1146
8654,3480,A,82.81,71,704
8654,3480,B,314.6,0,0
8654,3480,C,715.98,166,1679
8654,3480,D,1134.04,14,118
8654,31779,B,434.47,51,454
8654,31779,D,9.82,55,495
8654,80212,B,909.51,192,1646
8656,3480,A,480.63,4,35
8656,3480,B,535.32,78,736
8656,20109,A,1094.82,40,401
8656,20109,B,355.86,54,530
8656,31779,A,370.76,82,829
8656,80212,A,1027.69,94,805
8656,80212,C,153.78,129,1184
8657,3480,B,658.87,24,220
8657,1611,B,695.19,97,973
8657,1611,C,152.45,14,121
8657,31779,B,34.55,5,50
8657,80212,A,1170.29,98,872
8657,80212,D,901.42,9,76
8665,20109,B,1209.45,91,980
8665,20109,C,1099.89,48,511
8665,31779,B,45.07,176,1597
8665,80212,A,1291.63,71,605
8665,80212,B,24.05,36,360
8665,80212,D,411.66,51,536
8666,3480,C,737.04,2,20
8666,3480,D,373.4,5,43
8666,1611,A,500.16,25,250
8666,20109,B,53.49,58,548
8666,80212,C,32.88,19,204
8666,80212,D,272.26,6,64
8667,3480,C,50.2,193,1988
8667,1611,B,330.67,104,938
8667,1611,C,9.42,64,579
8667,20109,A,1172.28,112,946
8667,20109,B,97.34,102,961
8667,80212,A,675.64,155,1593
8667,80212,C,423.16,158,1663
8672,3480,C,992.81,13,118
8672,1611,B,821.85,117,1261
8672,1611,C,76,154,1611
8672,1611,D,879.83,84,856
8672,20109,B,1090.27,11,111
8672,20109,C,599.28,35,332
8672,80212,A,566.75,164,1649
8673,20109,B,1214.21,64,680
8673,31779,A,915.9,141,1344
8673,31779,C,1270.87,176,1697
8673,31779,D,1000.38,191,1918
8673,80212,C,837.33,51,499
8673,80212,D,405.14,71,760
8681,20109,C,884.2,6,58
8681,31779,A,1188.52,189,1783
8681,31779,B,1193.75,135,1226
8681,31779,C,245.6,54,520
8684,1611,A,1140.7,102,1067
8684,1611,C,1282.32,141,1308
8684,1611,D,1248.22,86,912
8684,20109,B,499.47,159,1604
8684,80212,A,1231.4,200,2009
8684,80212,C,1328.03,157,1609
8686,3480,A,1017.76,70,651
8686,3480,B,83.58,132,1156
8686,3480,C,713.28,119,1054
8686,3480,D,102.8,130,1313
8686,1611,C,1172.51,194,2039
8686,1611,D,254.24,8,85
8686,20109,A,32.73,168,1463
8686,20109,B,349.03,0,0
8686,20109,D,367.04,150,1372
8686,31779,A,1148.77,49,427
8686,31779,B,567.93,182,1955
8686,80212,B,356.23,24,208
8686,80212,C,599.33,167,1700
8688,3480,A,457.06,12,113
8688,3480,B,612.42,13,113
8688,1611,A,1255.7,178,1769
8688,20109,B,419.45,33,328
8688,20109,C,888.68,94,851
8688,31779,A,190.36,189,1978
8688,80212,A,195.05,158,1678
8695,3480,A,977.52,58,573
8695,3480,B,168.19,2,17
8695,3480,C,525.84,181,1848
8695,1611,B,182.57,31,303
8695,1611,C,952.94,162,1734
8695,20109,C,427.72,5,53
8695,20109,D,359.44,68,666
8697,3480,B,438.03,58,614
8697,3480,C,268.91,172,1540
8697,3480,D,191.78,147,1471
8697,1611,A,986.38,164,1718
8697,1611,C,968.46,16,169
8697,1611,D,72,14,149
8697,80212,A,1217.52,139,1456
8701,3480,A,65.23,78,752
8701,1611,A,1316.76,11,106
8701,1611,B,767.71,167,1721
8701,1611,C,1154.18,84,785
8701,20109,A,220.8,123,1202
8701,20109,C,17.89,139,1293
8701,80212,C,430.89,148,1596
8702,3480,A,369.29,1,10
8702,3480,C,889.05,40,346
8702,3480,D,296.31,166,1747
8702,1611,C,858.1,146,1424
8702,20109,C,978.43,72,742
8702,31779,B,851.86,80,810
8702,80212,A,955.61,91,925
8702,80212,C,264.53,168,1454
8714,1611,A,710.16,1,10
8714,20109,A,655.36,154,1452
8714,20109,D,212.06,182,1608
8714,31779,C,64.93,19,172
8714,31779,D,548.01,170,1492
8714,80212,C,11.41,168,1770
8717,3480,A,561.83,128,1227
8717,3480,B,1094.39,177,1599
8717,1611,B,1428.16,159,1638
8717,20109,B,1410.92,194,2072
8717,20109,C,444.86,78,733
8717,20109,D,565.7,17,152
8717,31779,C,720.91,117,1089
8719,3480,C,1332.9,132,1303
8719,3480,D,1062.45,34,347
8719,1611,C,1095.07,44,375
8719,20109,A,1198.88,193,1875
8719,20109,D,1283.14,41,352
8719,31779,A,11.86,200,1831
8719,31779,B,148.07,16,157
8719,80212,B,240.97,146,1413
8725,3480,B,1173.76,121,1195
8725,3480,C,1023.24,122,1241
8725,1611,B,1160.61,17,149
8725,1611,C,53.45,13,130
8725,20109,A,892.24,15,139
8725,31779,C,126.5,60,600
8725,80212,A,485.6,63,572
8730,3480,A,1359.88,161,1361
8730,3480,C,1058.28,29,293
8730,3480,D,1449.37,35,336
8730,1611,B,1449.25,106,932
8730,1611,C,294.39,125,1329
8730,1611,D,988.92,10,104
8730,31779,A,1170.57,52,541
8730,80212,B,613.3,152,1382
8730,80212,C,756.57,99,1042
8742,3480,C,1200.36,147,1534
8742,1611,B,1370.44,162,1706
8742,1611,C,812.03,145,1478
8742,20109,B,1180.55,78,800
8742,31779,A,93.51,196,1815
8742,31779,B,444.55,145,1364
8742,31779,C,330.44,119,1186
8749,3480,B,167.4,162,1573
8749,3480,D,867.68,62,617
8749,1611,C,794.72,146,1412
8749,20109,A,55.71,44,459
8749,20109,D,750.81,79,741
8749,31779,A,850.94,173,1720
8749,80212,A,1428,74,706
8757,1611,A,556.53,115,1072
8757,1611,B,1444.24,7,69
8757,1611,C,129.43,49,463
8757,31779,C,894.37,142,1477
8757,31779,D,93.96,153,1486
8768,3480,A,1099.1,13,117
8768,3480,C,489.41,27,271
8768,20109,B,1408.28,129,1351
8768,20109,C,1331.96,54,467
8768,31779,A,1086.28,23,196
8768,80212,A,612.1,105,1042
8768,80212,B,908.94,155,1607
8768,80212,D,1134.38,109,1111
8770,3480,C,417.09,105,1056
8770,1611,A,520.51,106,1056
8770,1611,C,232.52,173,1552
8770,20109,B,553.53,165,1520
8770,20109,C,93.58,108,1010
8770,20109,D,763.73,152,1279
8770,31779,A,331.22,48,412
8770,31779,B,486.14,197,1686
8770,31779,C,1308.73,175,1721
8770,31779,D,1420.86,189,1611
8770,80212,C,24.99,146,1538
8771,3480,B,345.47,13,116
8771,1611,B,568.18,162,1733
8771,1611,C,350.29,192,1807
8771,1611,D,126.17,166,1440
8771,31779,B,363.13,186,1587
8777,3480,A,305.16,4,39
8777,3480,C,811.55,42,395
8777,1611,A,1297.12,200,1730
8777,1611,C,1433.18,59,497
8777,20109,C,886.99,169,1454
8777,31779,A,610.33,108,1092
8777,31779,B,1514.38,17,166
8781,3480,B,1246.43,166,1483
8781,3480,D,368.77,28,276
8781,1611,A,785.95,80,675
8781,1611,B,1472.83,129,1228
8781,31779,C,1090.98,183,1912
8781,80212,C,740.47,150,1295
8782,3480,A,420.81,131,1347
8782,3480,B,1448.49,66,674
8782,1611,A,1543.92,91,816
8782,1611,D,1190.33,75,672
8782,20109,A,1342.3,56,527
8782,20109,C,618.26,125,1286
8782,80212,A,672.73,150,1457
8782,80212,C,937,184,1759
8782,80212,D,896.14,58,535
8789,3480,B,1506.35,118,1222
8789,1611,A,185.17,126,1213
8789,1611,D,457.18,16,162
8789,20109,A,778.22,118,1225
8789,20109,B,1290.7,42,448
8789,20109,C,1237.78,154,1660
8789,20109,D,1203.22,14,119
8789,31779,C,1246.76,196,1840
8789,80212,B,197.96,135,1190
8800,3480,A,193.97,99,855
8800,1611,A,807.14,105,1117
8800,1611,B,372.48,132,1315
8800,20109,A,1275.36,112,1078
8800,20109,C,1171.1,181,1570
8800,31779,B,640.94,142,1234
8800,80212,B,410.51,160,1558
8800,80212,C,388.23,94,1001
8802,3480,A,1473.57,145,1475
8802,1611,B,1576.46,152,1280
8802,20109,C,281.72,10,90
8802,31779,A,1216.06,80,688
8802,31779,B,348.79,56,563
8802,80212,B,451.48,188,1938
8802,80212,C,1004.94,145,1266
8808,3480,C,869.8,198,1852
8808,1611,A,76.5,178,1698
8808,1611,D,374.93,26,265
8808,20109,B,1607.1,128,1262
8808,20109,D,1610.42,7,61
8808,80212,A,1499.09,170,1673
8808,80212,B,268.94,75,692
8816,1611,A,770.69,0,0
8816,1611,D,123.99,25,240
8816,20109,C,859.81,23,226
8816,20109,D,592.23,94,876
8816,80212,C,1578.32,31,324
8826,3480,B,1259.97,118,1107
8826,3480,C,592.25,27,249
8826,3480,D,424.67,128,1226
8826,20109,A,1448.61,101,1082
8826,31779,B,899.75,54,468
8826,31779,C,349.89,178,1775
8826,80212,A,471.41,59,518
8835,3480,C,1466.06,70,718
8835,1611,C,1155.14,62,584
8835,20109,C,888.54,15,146
8835,31779,A,1568.74,54,543
8835,80212,A,1640.92,85,855
8835,80212,B,717.95,123,1274
8835,80212,C,749.67,40,431
8842,3480,C,366.67,56,473
8842,1611,C,744.48,111,979
8842,20109,B,793.74,23,238
8842,31779,A,1274.72,158,1523
8842,31779,D,1019.71,98,1010
8842,80212,A,1055.26,200,2003
8842,80212,D,1560.34,61,522
8847,3480,A,1456.27,131,1372
8847,1611,B,617.67,184,1956
8847,20109,C,1508.43,8,72
8847,20109,D,211.82,158,1449
8847,31779,A,978.03,187,1701
8847,80212,B,1519.39,168,1801
8847,80212,C,926.3,62,559
8854,3480,A,1239.4,132,1303
8854,3480,B,536.42,18,164
8854,1611,A,265.9,31,315
8854,1611,B,1221.46,184,1912
8854,20109,C,152.07,29,305
8854,20109,D,24.01,146,1229
8854,31779,C,191.79,109,1086
8855,3480,B,1211.16,58,506
8855,1611,B,475.15,43,382
8855,1611,C,1444.1,159,1503
8855,1611,D,492.13,122,1074
8855,20109,A,864.07,141,1353
8855,20109,B,1574.16,153,1454
8855,20109,C,185.28,99,998
8855,31779,A,1335.52,40,424
8855,80212,A,1326.96,33,343
8855,80212,B,1204.28,21,184
8855,80212,C,1397.25,41,417
8867,3480,B,1527.52,79,794
8867,20109,A,445.58,101,878
8867,20109,B,954.07,19,188
8867,20109,C,1673.69,30,258
8867,31779,A,1572.31,113,1118
8867,31779,D,502.87,184,1820
8867,80212,C,1342.84,13,140
8870,1611,A,1345.87,63,612
8870,1611,C,1598.89,72,616
8870,20109,A,1171.6,154,1411
8870,31779,A,1182.08,176,1868
8870,31779,C,1726.66,45,419
8870,80212,A,1227.65,7,69
8870,80212,D,659.65,72,751
8875,3480,A,1633.31,138,1330
8875,3480,B,1254.1,197,1704
8875,3480,C,1214.63,28,287
8875,3480,D,340.31,23,203
8875,1611,A,1417.56,123,1257
8875,1611,B,864.89,190,1713
8875,20109,B,334.02,10,105
8875,20109,C,224.1,127,1105
8875,80212,C,1343.63,34,302
8888,20109,A,362.96,58,528
8888,31779,A,418.35,12,114
8888,31779,B,45.31,137,1394
8888,31779,C,1105.56,124,1266
8888,31779,D,263.89,39,330
8898,1611,A,1521.2,101,1032
8898,1611,C,1550.98,160,1435
8898,20109,A,1572.85,10,93
8898,20109,C,1531.11,52,441
8898,80212,C,643.73,149,1602
8898,80212,D,748.06,112,1123
8900,3480,A,815.48,188,1707
8900,3480,B,1502.85,5,48
8900,3480,C,1511.27,58,506
8900,1611,B,371.75,104,1070
8900,31779,A,210.01,13,136
8900,80212,A,1043.34,140,1193
8900,80212,B,1038.89,137,1184
8900,80212,C,118.33,104,895
8904,1611,A,1662.86,142,1471
8904,1611,C,713.04,169,1655
8904,1611,D,1504.41,74,687
8904,20109,B,808.06,37,348
8904,31779,A,1485.22,193,2052
8904,31779,B,1410.24,123,1054
8904,80212,A,1439.33,65,676
8905,3480,B,312.15,114,1073
8905,20109,A,1701.88,69,682
8905,31779,A,470.39,164,1612
8905,80212,C,662.67,131,1147
8907,3480,A,1664.57,88,894
8907,1611,A,778.22,42,393
8907,1611,B,133.44,199,1738
8907,1611,C,1409.56,28,298
8907,20109,C,1226.39,187,1667
8907,20109,D,409.85,160,1498
8907,31779,C,321.85,102,998
8907,80212,A,864.7,80,826
8907,80212,B,585.92,161,1643
8909,3480,A,1765.49,50,477
8909,1611,A,1268.12,159,1693
8909,1611,B,263.87,175,1598
8909,1611,C,487.81,125,1132
8909,20109,B,1766.12,110,1109
8909,20109,C,1257.9,68,723
8909,20109,D,500.56,39,340
8909,31779,B,1062.49,156,1462
8909,80212,B,1259.15,131,1281
8909,80212,D,1250.81,33,306
8910,3480,B,863.79,12,126
8910,3480,C,725.91,142,1371
8910,20109,B,910.38,181,1896
8910,31779,A,413.3,112,1003
8910,31779,C,1629.76,14,137
8910,31779,D,1547.54,179,1667
8910,80212,A,808.59,42,356
8911,3480,C,479.04,102,984
8911,1611,A,1554.36,179,1509
8911,1611,B,61.2,4,41
8911,1611,C,413.23,125,1198
8911,20109,A,470.74,60,512
8911,20109,B,0.2,148,1421
8911,20109,D,36.22,47,446
8911,31779,A,749.42,7,67
8911,31779,B,1259.82,11,96
8911,31779,D,1801.94,120,1161
8911,80212,A,334.55,17,173
8911,80212,B,974.85,69,687
8911,80212,C,656.9,103,988
8930,3480,A,1395.66,142,1309
8930,3480,B,1078.31,35,366
8930,1611,D,1144.87,141,1213
8930,20109,B,939.58,92,967
8930,80212,C,192.42,162,1492
8931,3480,A,929.92,56,515
8931,3480,B,209.47,95,817
8931,20109,A,1476.03,65,619
8931,20109,C,557.54,180,1573
8931,20109,D,566.59,134,1165
8931,31779,C,714.88,188,1693
8931,80212,B,1491.28,58,600
8933,3480,B,1255.54,76,644
8933,1611,A,1319.27,132,1306
8933,1611,C,75.93,68,724
8933,20109,A,833.78,194,1768
8933,31779,A,100.74,184,1576
8933,80212,B,1126.17,159,1584
8938,3480,C,1098.77,172,1779
8938,1611,B,457.64,2,18
8938,1611,D,959.75,13,112
8938,20109,A,179.01,83,894
8938,20109,B,580.07,179,1859
8938,20109,D,838.66,53,536
8938,31779,A,456.23,200,1747
8938,31779,B,227.38,26,261
8938,31779,C,798.03,1,9
8938,31779,D,452.44,66,601
8938,80212,A,1358.73,115,1087
8938,80212,C,1647.37,125,1172
8948,3480,B,867.92,175,1680
8948,3480,C,1883.54,122,1167
8948,1611,B,1531.33,75,742
8948,20109,A,1026.87,194,1645
8948,31779,A,1030.69,194,1720
8948,31779,B,421.14,92,982
8948,31779,C,1830.53,95,985
8948,31779,D,1840.23,120,1215
8956,3480,A,1839.61,178,1671
8956,3480,C,1136.68,147,1309
8956,3480,D,1504.4,154,1478
8956,31779,C,550.43,9,83
8956,31779,D,865.01,160,1369
8956,80212,C,1840.45,63,631
8957,3480,A,293.69,159,1589
8957,3480,C,1263.97,147,1334
8957,1611,C,593.59,66,654
8957,1611,D,1042.16,93,895
8957,20109,B,1570.19,1,9
8957,20109,D,938.24,52,445
8957,31779,B,1512.44,0,0
8957,80212,C,748.88,192,1950
8964,3480,A,429.82,135,1282
8964,3480,C,588.74,128,1202
8964,3480,D,132.15,66,563
8964,1611,C,1639.83,180,1599
8964,31779,B,1032.4,48,518
8964,80212,A,64.84,133,1131
8964,80212,B,655.75,98,1011
8973,3480,B,1382.7,129,1383
8973,3480,C,723.7,43,389
8973,1611,A,1334.88,174,1618
